itemset_str,quarters_present,quarters_list,mean_support,itemset_length,stability_label
COFFEE MUG PEARS  DESIGN,1,[1],0.01649153531815528,1,Rare / trend (1/4)
FANNY'S REST STOPMETAL SIGN,1,[1],0.01649153531815528,1,Rare / trend (1/4)
FELTCRAFT 6 FLOWER FRIENDS | FELTCRAFT BUTTERFLY HEARTS,1,[1],0.01649153531815528,2,Rare / trend (1/4)
GLITTER BUTTERFLY CLIPS,1,[1],0.01649153531815528,1,Rare / trend (1/4)
ORGANISER WOOD ANTIQUE WHITE,1,[1],0.01649153531815528,1,Rare / trend (1/4)
RED SPOTS  WRAP,1,[1],0.01649153531815528,1,Rare / trend (1/4)
RED SPOTTY SHOPPER BAG,1,[1],0.01649153531815528,1,Rare / trend (1/4)
SET 12 RETRO WHITE CHALK STICKS,1,[1],0.01649153531815528,1,Rare / trend (1/4)
YELLOW METAL CHICKEN HEART,1,[1],0.01649153531815528,1,Rare / trend (1/4)
ROBOT BIRTHDAY CARD,1,[3],0.016465677179962893,1,Rare / trend (1/4)
JUMBO BAG DOILEY PATTERNS | LUNCH BAG DOILEY PATTERN,1,[2],0.01639145216124332,2,Rare / trend (1/4)
RED RETROSPOT TRADITIONAL TEAPOT,1,[2],0.01639145216124332,1,Rare / trend (1/4)
AIRLINE BAG VINTAGE TOKYO 78,1,[4],0.01636293136874758,1,Rare / trend (1/4)
CHRISTMAS CRAFT LITTLE FRIENDS | CHRISTMAS CRAFT WHITE FAIRY,1,[4],0.01636293136874758,2,Rare / trend (1/4)
WRAP CHRISTMAS VILLAGE,1,[4],0.01636293136874758,1,Rare / trend (1/4)
LUNCH BAG CARS BLUE | LUNCH BAG SUKI  DESIGN,1,[3],0.016349721706864564,2,Rare / trend (1/4)
LUNCH BAG DOLLY GIRL DESIGN | LUNCH BAG WOODLAND,1,[3],0.016349721706864564,2,Rare / trend (1/4)
RETRO SPOT SUGAR JAM BOWL,1,[1],0.01634559252772913,1,Rare / trend (1/4)
CHRISTMAS METAL TAGS ASSORTED,1,[4],0.016285381930981,1,Rare / trend (1/4)
RED RETROSPOT UMBRELLA,1,[4],0.016285381930981,1,Rare / trend (1/4)
RED STAR CARD HOLDER,1,[4],0.016285381930981,1,Rare / trend (1/4)
TRAVEL CARD WALLET KEEP CALM,1,[2],0.016270033997085966,1,Rare / trend (1/4)
JUMBO BAG APPLES | JUMBO BAG PEARS,1,[3],0.016233766233766232,2,Rare / trend (1/4)
SET OF 60 VINTAGE LEAF CAKE CASES,1,[3],0.016233766233766232,1,Rare / trend (1/4)
ASSORTED COLOUR BIRD ORNAMENT | PAINTED METAL PEARS ASSORTED,1,[4],0.016207832493214423,2,Rare / trend (1/4)
RED WOOLLY HOTTIE WHITE HEART. | SCOTTIE DOG HOT WATER BOTTLE,1,[4],0.016207832493214423,2,Rare / trend (1/4)
DOOR MAT 3 SMILEY CATS,1,[1],0.016199649737302976,1,Rare / trend (1/4)
MINI CAKE STAND  HANGING STRAWBERY,1,[1],0.016199649737302976,1,Rare / trend (1/4)
WHITE HANGING HEART T-LIGHT HOLDER | WOOD S/3 CABINET ANT WHITE FINISH,1,[1],0.016199649737302976,2,Rare / trend (1/4)
PARTY BUNTING | TEA TIME PARTY BUNTING,1,[2],0.016148615832928606,2,Rare / trend (1/4)
PLASTERS IN TIN CIRCUS PARADE | PLASTERS IN TIN WOODLAND ANIMALS,1,[2],0.016148615832928606,2,Rare / trend (1/4)
CHRISTMAS HANGING STAR WITH BELL,1,[4],0.016130283055447846,1,Rare / trend (1/4)
POPPY'S PLAYHOUSE BATHROOM,1,[4],0.016130283055447846,1,Rare / trend (1/4)
LUNCH BAG RED RETROSPOT | LUNCH BAG WOODLAND,1,[3],0.016117810760667903,2,Rare / trend (1/4)
JUMBO BAG RED WHITE SPOTTY | JUMBO BAG STRAWBERRY,1,[1],0.016053706946876824,2,Rare / trend (1/4)
CHOCOLATE HOT WATER BOTTLE | RETROSPOT HEART HOT WATER BOTTLE,1,[4],0.01605273361768127,2,Rare / trend (1/4)
T-LIGHT GLASS FLUTED ANTIQUE,1,[4],0.01605273361768127,1,Rare / trend (1/4)
CHOCOLATE BOX RIBBONS,1,[3],0.016001855287569575,1,Rare / trend (1/4)
GIN & TONIC DIET GREETING CARD,1,[3],0.016001855287569575,1,Rare / trend (1/4)
IVORY KITCHEN SCALES | RED KITCHEN SCALES,1,[3],0.016001855287569575,2,Rare / trend (1/4)
JUMBO BAG APPLES | JUMBO BAG VINTAGE LEAF,1,[3],0.016001855287569575,2,Rare / trend (1/4)
LUNCH BAG  BLACK SKULL. | LUNCH BAG APPLE DESIGN,1,[3],0.016001855287569575,2,Rare / trend (1/4)
LUNCH BAG  BLACK SKULL. | LUNCH BAG SPACEBOY DESIGN | LUNCH BAG WOODLAND,1,[3],0.016001855287569575,3,Rare / trend (1/4)
PINK REGENCY TEACUP AND SAUCER | REGENCY CAKESTAND 3 TIER,1,[3],0.016001855287569575,2,Rare / trend (1/4)
GLASS  BEURRE DISH,1,[1],0.01590776415645067,1,Rare / trend (1/4)
SET/3 RUSSIAN DOLL STACKING TINS,1,[1],0.01590776415645067,1,Rare / trend (1/4)
MINI CAKE STAND WITH HANGING CAKES,1,[2],0.01590577950461389,1,Rare / trend (1/4)
SET OF 9 BLACK SKULL BALLOONS,1,[2],0.01590577950461389,1,Rare / trend (1/4)
WOODEN ROUNDERS GARDEN SET | WOODEN SKITTLES GARDEN SET,1,[2],0.01590577950461389,2,Rare / trend (1/4)
BALLOONS  WRITING SET,1,[4],0.015897634742148118,1,Rare / trend (1/4)
HAND WARMER OWL DESIGN | HAND WARMER RED RETROSPOT | HAND WARMER SCOTTY DOG DESIGN,1,[4],0.015897634742148118,3,Rare / trend (1/4)
JINGLE BELL HEART DECORATION,1,[4],0.015897634742148118,1,Rare / trend (1/4)
LUNCH BAG PINK POLKADOT | LUNCH BAG SUKI DESIGN,1,[3],0.015885899814471242,2,Rare / trend (1/4)
ROCKING HORSE GREEN CHRISTMAS,1,[4],0.015820085304381542,1,Rare / trend (1/4)
CHILDS GARDEN FORK BLUE | CHILDS GARDEN FORK PINK | CHILDS GARDEN TROWEL BLUE,1,[2],0.01578436134045653,3,Rare / trend (1/4)
CHILDS GARDEN FORK BLUE | CHILDS GARDEN TROWEL PINK,1,[2],0.01578436134045653,2,Rare / trend (1/4)
CLASSIC METAL BIRDCAGE PLANT HOLDER,1,[2],0.01578436134045653,1,Rare / trend (1/4)
GAOLERS KEYS DECORATIVE GARDEN,1,[2],0.01578436134045653,1,Rare / trend (1/4)
WATERING CAN BLUE ELEPHANT | WATERING CAN PINK BUNNY,1,[2],0.01578436134045653,2,Rare / trend (1/4)
"CHARLOTTE BAG , SUKI DESIGN",1,[1],0.01576182136602452,1,Rare / trend (1/4)
TEA BAG PLATE RED SPOTTY,1,[1],0.01576182136602452,1,Rare / trend (1/4)
ALARM CLOCK BAKELIKE GREEN | ALARM CLOCK BAKELIKE IVORY,1,[4],0.015742535866614966,2,Rare / trend (1/4)
CHRISTMAS GINGHAM TREE,1,[4],0.015742535866614966,1,Rare / trend (1/4)
SET 12 COLOUR PENCILS SPACEBOY,1,[4],0.015742535866614966,1,Rare / trend (1/4)
10 COLOUR SPACEBOY PEN,1,[4],0.01566498642884839,1,Rare / trend (1/4)
JUMBO BAG PINK WITH WHITE SPOTS | JUMBO BAG RED RETROSPOT,1,[3],0.01565398886827458,2,Rare / trend (1/4)
JUMBO BAG RED RETROSPOT | LUNCH BAG SPACEBOY DESIGN,1,[3],0.01565398886827458,2,Rare / trend (1/4)
RED BABY BUNTING,1,[3],0.01565398886827458,1,Rare / trend (1/4)
STRAWBERRY FAIRY CAKE TEAPOT,1,[3],0.01565398886827458,1,Rare / trend (1/4)
6 EGG HOUSE PAINTED WOOD,1,[1],0.015615878575598366,1,Rare / trend (1/4)
BATHROOM METAL SIGN | KITCHEN METAL SIGN,1,[1],0.015615878575598366,2,Rare / trend (1/4)
"HOOK, 1 HANGER ,MAGIC GARDEN",1,[1],0.015615878575598366,1,Rare / trend (1/4)
CHRISTMAS CRAFT LITTLE FRIENDS | CHRISTMAS CRAFT TREE TOP ANGEL,1,[4],0.015587436991081815,2,Rare / trend (1/4)
KNITTED UNION FLAG HOT WATER BOTTLE | RED WOOLLY HOTTIE WHITE HEART.,1,[4],0.015587436991081815,2,Rare / trend (1/4)
VICTORIAN SEWING BOX LARGE,1,[4],0.015587436991081815,1,Rare / trend (1/4)
CHILDS GARDEN FORK PINK | CHILDS GARDEN TROWEL BLUE | CHILDS GARDEN TROWEL PINK,1,[2],0.015541525012141816,3,Rare / trend (1/4)
LUNCH BAG CARS BLUE | LUNCH BAG PINK RETROSPOT,1,[3],0.015538033395176253,2,Rare / trend (1/4)
WOOD 2 DRAWER CABINET WHITE FINISH | WOODEN FRAME ANTIQUE WHITE,1,[3],0.015538033395176253,2,Rare / trend (1/4)
CALENDAR PAPER CUT DESIGN,1,[4],0.015509887553315239,1,Rare / trend (1/4)
RED RETROSPOT WRAP,1,[4],0.015509887553315239,1,Rare / trend (1/4)
CREAM FELT EASTER EGG BASKET | PINK FELT EASTER EGG BASKET,1,[1],0.015469935785172213,2,Rare / trend (1/4)
RECIPE BOX PANTRY YELLOW DESIGN | SET OF 3 CAKE TINS PANTRY DESIGN,1,[1],0.015469935785172213,2,Rare / trend (1/4)
SET/6 PINK  BUTTERFLY T-LIGHTS,1,[1],0.015469935785172213,1,Rare / trend (1/4)
BREAD BIN DINER STYLE IVORY,1,[4],0.015432338115548663,1,Rare / trend (1/4)
CHRISTMAS LIGHTS 10 SANTAS,1,[4],0.015432338115548663,1,Rare / trend (1/4)
SET OF 3 WOODEN STOCKING DECORATION,1,[4],0.015432338115548663,1,Rare / trend (1/4)
BLUE STRIPE CERAMIC DRAWER KNOB | RED STRIPE CERAMIC DRAWER KNOB,1,[3],0.015422077922077922,2,Rare / trend (1/4)
CHILDS BREAKFAST SET CIRCUS PARADE,1,[3],0.015422077922077922,1,Rare / trend (1/4)
JUMBO BAG RED RETROSPOT | JUMBO BAG VINTAGE DOILY,1,[3],0.015422077922077922,2,Rare / trend (1/4)
LUNCH BAG APPLE DESIGN | LUNCH BAG WOODLAND,1,[3],0.015422077922077922,2,Rare / trend (1/4)
ASSORTED COLOUR BIRD ORNAMENT | REGENCY CAKESTAND 3 TIER,1,[2],0.015420106847984458,2,Rare / trend (1/4)
PACK OF 60 DINOSAUR CAKE CASES | PACK OF 60 PINK PAISLEY CAKE CASES,1,[2],0.015420106847984458,2,Rare / trend (1/4)
RED SPOTTY CUP,1,[2],0.015420106847984458,1,Rare / trend (1/4)
12 PENCILS TALL TUBE RED RETROSPOT,1,[4],0.015354788677782087,1,Rare / trend (1/4)
HAND WARMER BIRD DESIGN | HAND WARMER OWL DESIGN | HAND WARMER UNION JACK,1,[4],0.015354788677782087,3,Rare / trend (1/4)
HAND WARMER OWL DESIGN | PAPER CHAIN KIT 50'S CHRISTMAS,1,[4],0.015354788677782087,2,Rare / trend (1/4)
DOOR MAT WELCOME PUPPIES,1,[1],0.01532399299474606,1,Rare / trend (1/4)
GIN AND TONIC MUG,1,[1],0.01532399299474606,1,Rare / trend (1/4)
IVORY HANGING DECORATION  BIRD,1,[1],0.01532399299474606,1,Rare / trend (1/4)
LIGHT PINK CHERRY LIGHTS,1,[1],0.01532399299474606,1,Rare / trend (1/4)
WOOD S/3 CABINET ANT WHITE FINISH | WOODEN FRAME ANTIQUE WHITE,1,[1],0.01532399299474606,2,Rare / trend (1/4)
BLUE HARMONICA IN BOX | RED  HARMONICA IN BOX,1,[3],0.015306122448979591,2,Rare / trend (1/4)
DOORMAT FAIRY CAKE,1,[3],0.015306122448979591,1,Rare / trend (1/4)
JUMBO BAG ALPHABET | JUMBO BAG RED RETROSPOT,1,[3],0.015306122448979591,2,Rare / trend (1/4)
LUNCH BAG PINK POLKADOT | LUNCH BAG SPACEBOY DESIGN,1,[3],0.015306122448979591,2,Rare / trend (1/4)
SET 40 HEART SHAPE PETIT FOUR CASES,1,[3],0.015306122448979591,1,Rare / trend (1/4)
DINOSAUR LUNCH BOX WITH CUTLERY,1,[2],0.0152986886838271,1,Rare / trend (1/4)
JUMBO BAG APPLES | LUNCH BAG APPLE DESIGN,1,[2],0.0152986886838271,2,Rare / trend (1/4)
CHOCOLATE HOT WATER BOTTLE | HOT WATER BOTTLE I AM SO POORLY | HOT WATER BOTTLE TEA AND SYMPATHY,1,[4],0.01527723924001551,3,Rare / trend (1/4)
DINOSAURS  WRITING SET,1,[4],0.01527723924001551,1,Rare / trend (1/4)
MAGIC DRAWING SLATE SPACEBOY,1,[4],0.01527723924001551,1,Rare / trend (1/4)
ZINC WILLIE WINKIE  CANDLE STICK,1,[4],0.01527723924001551,1,Rare / trend (1/4)
6 GIFT TAGS 50'S CHRISTMAS,1,[4],0.015199689802248935,1,Rare / trend (1/4)
BAG 250G SWIRLY MARBLES,1,[4],0.015199689802248935,1,Rare / trend (1/4)
HAND WARMER OWL DESIGN | HAND WARMER SCOTTY DOG DESIGN | HAND WARMER UNION JACK,1,[4],0.015199689802248935,3,Rare / trend (1/4)
20 DOLLY PEGS RETROSPOT,1,[3],0.015190166975881261,1,Rare / trend (1/4)
CHARLOTTE BAG SUKI DESIGN | WOODLAND CHARLOTTE BAG,1,[3],0.015190166975881261,2,Rare / trend (1/4)
JUMBO STORAGE BAG SKULLS | JUMBO STORAGE BAG SUKI,1,[3],0.015190166975881261,2,Rare / trend (1/4)
LUNCH BAG  BLACK SKULL. | LUNCH BAG CARS BLUE | LUNCH BAG WOODLAND,1,[3],0.015190166975881261,3,Rare / trend (1/4)
SET OF 12 FAIRY CAKE BAKING CASES | SET OF 6 TEA TIME BAKING CASES,1,[3],0.015190166975881261,2,Rare / trend (1/4)
60 TEATIME FAIRY CAKE CASES | WHITE HANGING HEART T-LIGHT HOLDER,1,[1],0.015178050204319907,2,Rare / trend (1/4)
ENCHANTED BIRD COATHANGER 5 HOOK,1,[1],0.015178050204319907,1,Rare / trend (1/4)
LUNCHBOX WITH CUTLERY FAIRY CAKES,1,[1],0.015178050204319907,1,Rare / trend (1/4)
SET 3 SONG BIRD PAPER EGGS ASSORTED,1,[1],0.015178050204319907,1,Rare / trend (1/4)
CHILDS GARDEN FORK BLUE | CHILDS GARDEN FORK PINK | CHILDS GARDEN TROWEL PINK,1,[2],0.015177270519669743,3,Rare / trend (1/4)
LUNCH BAG APPLE DESIGN | LUNCH BAG VINTAGE LEAF DESIGN,1,[2],0.015177270519669743,2,Rare / trend (1/4)
RED RETROSPOT SHOPPER BAG,1,[4],0.015122140364482357,1,Rare / trend (1/4)
SET/10 RED POLKADOT PARTY CANDLES,1,[4],0.015122140364482357,1,Rare / trend (1/4)
HEART DECORATION WITH PEARLS,1,[3],0.015074211502782932,1,Rare / trend (1/4)
JUMBO BAG PINK VINTAGE PAISLEY | JUMBO STORAGE BAG SUKI,1,[3],0.015074211502782932,2,Rare / trend (1/4)
LARGE WHITE HEART OF WICKER | SMALL WHITE HEART OF WICKER,1,[3],0.015074211502782932,2,Rare / trend (1/4)
LUNCH BAG APPLE DESIGN | LUNCH BAG CARS BLUE,1,[3],0.015074211502782932,2,Rare / trend (1/4)
LUNCH BAG RED SPOTTY | LUNCH BAG WOODLAND,1,[3],0.015074211502782932,2,Rare / trend (1/4)
SET OF 4 KNICK KNACK TINS DOILY,1,[3],0.015074211502782932,1,Rare / trend (1/4)
CHILDS GARDEN FORK BLUE | CHILDS GARDEN TROWEL BLUE | CHILDS GARDEN TROWEL PINK,1,[2],0.015055852355512385,3,Rare / trend (1/4)
GLITTER CHRISTMAS STAR,1,[4],0.01504459092671578,1,Rare / trend (1/4)
ROUND CAKE TIN VINTAGE RED,1,[4],0.01504459092671578,1,Rare / trend (1/4)
RED/WHITE DOTS RUFFLED UMBRELLA,1,[1],0.015032107413893754,1,Rare / trend (1/4)
