CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16774,68,8,1567.48,0,Average Performance
16775,10,16,2820.84,2,High Performance
16776,60,2,592.51,0,Average Performance
16777,80,5,1292.18,0,Average Performance
16778,74,2,245.94,0,Average Performance
16779,2,53,32809.03,2,High Performance
16780,100,3,596.4,0,Average Performance
16781,372,2,623.0,1,Low Performance
16782,10,38,9636.12,2,High Performance
16783,437,1,391.95,1,Low Performance
16784,20,5,892.33,0,Average Performance
16785,410,1,533.78,1,Low Performance
16786,394,1,51.839999999999996,1,Low Performance
16787,398,4,1017.53,1,Low Performance
16788,123,5,1927.28,0,Average Performance
16789,8,1,80.8,0,Average Performance
16790,4,6,1545.6200000000001,2,High Performance
16791,29,15,3944.88,2,High Performance
16792,282,5,623.46,1,Low Performance
16793,57,1,243.84,0,Average Performance
16794,1,15,2050.68,2,High Performance
16795,365,3,2062.41,1,Low Performance
16796,89,1,305.62,0,Average Performance
16797,393,5,1802.02,1,Low Performance
16798,554,3,841.16,1,Low Performance
16799,432,2,452.78000000000003,1,Low Performance
16800,11,1,1162.65,0,Average Performance
16801,163,4,1594.23,1,Low Performance
16802,679,2,582.61,1,Low Performance
16803,65,1,332.3,0,Average Performance
16804,23,3,536.99,0,Average Performance
16805,174,4,1076.34,1,Low Performance
16806,103,4,736.21,0,Average Performance
16807,143,6,2123.88,0,Average Performance
16808,99,2,288.42,0,Average Performance
16809,23,9,1727.43,2,High Performance
16810,192,2,842.0400000000001,1,Low Performance
16811,5,2,547.07,2,High Performance
16812,361,4,2392.0,1,Low Performance
16813,8,10,1652.18,2,High Performance
16814,14,36,11914.95,2,High Performance
16815,454,2,406.02,1,Low Performance
16816,103,4,417.06,0,Average Performance
16817,3,13,2560.7,2,High Performance
16818,11,11,3349.57,2,High Performance
16819,465,2,182.59,1,Low Performance
16820,96,1,497.61,0,Average Performance
16821,382,1,113.35,1,Low Performance
16822,686,1,181.39,1,Low Performance
16823,227,7,2243.09,1,Low Performance
16824,16,3,686.24,0,Average Performance
16825,39,5,1826.89,0,Average Performance
16826,51,1,341.7,0,Average Performance
16827,393,5,387.18,1,Low Performance
16828,112,1,113.5,1,Low Performance
16829,157,2,513.32,1,Low Performance
16830,39,4,1207.5,0,Average Performance
16831,565,1,91.8,1,Low Performance
16832,184,5,417.61,1,Low Performance
16833,1,6,2409.04,2,High Performance
16834,228,2,898.96,1,Low Performance
16835,128,6,1456.66,0,Average Performance
16836,40,4,782.37,0,Average Performance
16837,31,11,3170.98,2,High Performance
16838,197,4,1159.61,1,Low Performance
16839,9,44,21758.25,2,High Performance
16840,603,2,139.85,1,Low Performance
16841,37,12,4006.06,0,Average Performance
16842,101,3,1264.19,0,Average Performance
16843,43,35,19571.43,2,High Performance
16844,563,2,614.34,1,Low Performance
16845,618,1,253.88,1,Low Performance
16846,50,3,842.41,0,Average Performance
16847,43,2,614.89,0,Average Performance
16848,53,4,1411.62,0,Average Performance
16849,187,1,124.57,1,Low Performance
16850,334,1,332.41,1,Low Performance
16851,4,3,342.45,2,High Performance
16852,10,2,144.91000000000003,0,Average Performance
16854,417,2,1408.96,1,Low Performance
16855,24,2,328.4,0,Average Performance
16856,15,3,358.49,0,Average Performance
16857,443,1,352.8,1,Low Performance
16858,369,10,4292.59,1,Low Performance
16859,145,7,1932.41,0,Average Performance
16860,453,3,1610.62,1,Low Performance
16861,60,5,946.59,0,Average Performance
16862,547,4,662.33,1,Low Performance
16863,31,3,834.27,0,Average Performance
16864,434,2,409.25,1,Low Performance
16865,402,1,130.95,1,Low Performance
16866,141,3,207.73999999999998,1,Low Performance
16867,690,1,76.74000000000001,1,Low Performance
16868,394,3,384.56,1,Low Performance
16869,23,4,817.12,0,Average Performance
16870,469,1,450.15999999999997,1,Low Performance
16871,22,6,2812.34,0,Average Performance
16872,77,6,1213.13,0,Average Performance
16873,5,12,14617.39,2,High Performance
16874,379,1,209.89000000000001,1,Low Performance
16875,67,11,4234.53,0,Average Performance
16876,404,1,136.01,1,Low Performance
16877,12,6,846.62,2,High Performance
16878,84,1,13.3,1,Low Performance
16880,31,8,1813.21,0,Average Performance
16881,67,1,432.0,0,Average Performance
16882,67,3,705.12,0,Average Performance
16883,187,19,2246.06,0,Average Performance
16884,38,4,1070.97,0,Average Performance
16885,15,4,683.35,0,Average Performance
16886,456,1,134.0,1,Low Performance
16887,35,3,658.17,0,Average Performance
16888,401,3,434.2,1,Low Performance
16889,195,6,2526.65,1,Low Performance
16890,477,3,277.91,1,Low Performance
16891,2,11,1727.94,2,High Performance
16892,1,7,754.75,2,High Performance
16893,367,2,249.47,1,Low Performance
16894,502,3,1306.96,1,Low Performance
16895,65,5,1102.9,0,Average Performance
16896,555,1,103.95,1,Low Performance
16897,299,2,289.78,1,Low Performance
16898,26,5,885.21,0,Average Performance
16899,8,8,1695.77,2,High Performance
16900,17,3,882.16,0,Average Performance
16901,729,1,204.26,1,Low Performance
16902,116,1,1706.88,0,Average Performance
16903,29,3,1041.75,0,Average Performance
16904,4,20,4656.56,2,High Performance
16905,5,17,4704.27,2,High Performance
16906,82,7,1410.07,0,Average Performance
16907,29,9,1470.89,0,Average Performance
16908,722,1,252.59,1,Low Performance
16909,72,1,379.14,0,Average Performance
16910,4,8,1508.96,2,High Performance
16911,636,2,255.25,1,Low Performance
16912,29,15,4460.51,2,High Performance
16913,290,3,423.90999999999997,1,Low Performance
16914,36,1,183.76,0,Average Performance
16915,9,11,1543.18,2,High Performance
16916,24,4,896.12,0,Average Performance
16917,277,2,1851.88,1,Low Performance
16918,50,16,3206.54,0,Average Performance
16919,156,24,4909.66,0,Average Performance
16920,411,1,355.45,1,Low Performance
16921,61,3,409.21,0,Average Performance
16922,573,1,611.08,1,Low Performance
16923,12,32,13157.130000000001,2,High Performance
16924,21,3,829.89,0,Average Performance
16925,540,1,125.65,1,Low Performance
16926,371,5,1169.6100000000001,1,Low Performance
16927,116,3,543.05,0,Average Performance
16928,80,26,3798.08,0,Average Performance
16929,4,7,1295.39,2,High Performance
16930,26,3,378.89,0,Average Performance
16931,5,23,5032.22,2,High Performance
16932,53,3,412.55,0,Average Performance
16933,1,9,3099.3,2,High Performance
16934,55,6,2083.14,0,Average Performance
16935,382,3,530.86,1,Low Performance
16936,26,2,548.29,0,Average Performance
16937,499,1,196.25,1,Low Performance
16938,9,9,6995.360000000001,2,High Performance
16939,489,3,433.85,1,Low Performance
16940,52,8,6427.66,0,Average Performance
16941,612,1,33.0,1,Low Performance
16942,13,9,1904.99,2,High Performance
16943,212,3,816.73,1,Low Performance
16944,610,1,101.36,1,Low Performance
16945,22,33,8548.16,2,High Performance
16946,383,5,1222.04,1,Low Performance
16947,236,4,946.71,1,Low Performance
16948,139,7,868.77,0,Average Performance
16949,4,6,1286.27,2,High Performance
16950,57,10,3533.77,0,Average Performance
16951,135,3,1277.75,0,Average Performance
16952,109,5,795.83,0,Average Performance
16953,30,1,20.8,0,Average Performance
16954,1,20,6081.88,2,High Performance
16955,185,6,1120.31,1,Low Performance
16956,18,1,308.74,0,Average Performance
16957,239,2,416.64,1,Low Performance
16958,435,1,778.49,1,Low Performance
16959,87,1,117.35000000000001,0,Average Performance
16960,39,8,1988.93,0,Average Performance
16961,116,3,794.56,0,Average Performance
16962,410,1,251.04,1,Low Performance
16963,187,1,110.55000000000001,1,Low Performance
16964,733,2,207.85,1,Low Performance
16965,227,1,192.07,1,Low Performance
16966,8,7,2154.97,2,High Performance
16967,189,1,319.02,1,Low Performance
16968,4,2,439.43,2,High Performance
16969,39,3,650.41,0,Average Performance
16970,626,1,71.4,1,Low Performance
16971,38,1,357.21,0,Average Performance
16972,383,2,749.0,1,Low Performance
16973,386,1,127.0,1,Low Performance
16974,523,2,365.5,1,Low Performance
16975,423,3,926.12,1,Low Performance
16976,267,1,251.51999999999998,1,Low Performance
16977,395,4,496.0,1,Low Performance
16978,78,3,768.88,0,Average Performance
16979,4,9,2859.74,2,High Performance
16980,255,3,1422.8300000000002,1,Low Performance
16982,61,1,384.06,0,Average Performance
16983,13,11,3490.5299999999997,2,High Performance
16984,88,9,10350.53,0,Average Performance
16985,17,23,10923.16,2,High Performance
16986,30,11,4888.75,2,High Performance
16987,3,11,2499.45,2,High Performance
16988,5,2,382.67,2,High Performance
16989,7,6,1133.25,2,High Performance
16990,219,2,344.0,1,Low Performance
16991,421,1,1041.21,1,Low Performance
16992,11,13,5476.5,2,High Performance
16993,464,2,1950.9499999999998,1,Low Performance
16996,30,9,2123.61,0,Average Performance
16997,288,3,702.0,1,Low Performance
16998,150,5,402.0,1,Low Performance
16999,23,2,484.82,0,Average Performance
17000,396,2,406.3,1,Low Performance
17001,1,19,6640.8,2,High Performance
17002,86,7,2571.55,0,Average Performance
17003,402,4,828.21,1,Low Performance
17004,46,4,2324.36,0,Average Performance
17005,471,2,622.36,1,Low Performance
17006,5,8,1635.27,2,High Performance
17007,51,7,1120.1,0,Average Performance
17008,429,1,81.36,1,Low Performance
17009,551,1,242.06,1,Low Performance
17010,18,1,195.36,0,Average Performance
17011,30,3,671.7,0,Average Performance
17012,725,1,360.61,1,Low Performance
17014,8,3,583.4300000000001,2,High Performance
17015,29,3,1838.6100000000001,0,Average Performance
17016,577,1,552.4,1,Low Performance
17017,3,29,12576.99,2,High Performance
17018,41,6,2287.7,0,Average Performance
17019,11,11,3586.99,2,High Performance
17020,542,2,935.62,1,Low Performance
17021,442,6,1182.22,1,Low Performance
17022,31,2,260.0,0,Average Performance
17023,417,3,800.18,1,Low Performance
17024,45,3,95.85,0,Average Performance
17025,61,5,1349.67,0,Average Performance
17026,185,3,175.82999999999998,1,Low Performance
17027,79,9,1310.63,0,Average Performance
17028,581,3,1593.83,1,Low Performance
17029,111,7,2137.3,0,Average Performance
17030,64,1,146.87,0,Average Performance
17031,12,6,2773.85,2,High Performance
17032,603,5,2896.69,1,Low Performance
17033,86,4,1332.79,0,Average Performance
17034,16,5,1276.42,0,Average Performance
17035,246,4,613.59,1,Low Performance
17036,383,1,176.9,1,Low Performance
17037,88,1,1267.32,0,Average Performance
17038,30,2,743.17,0,Average Performance
17039,604,1,1954.99,1,Low Performance
17040,138,2,463.25,1,Low Performance
17041,27,6,1655.2,0,Average Performance
17042,3,5,1036.58,2,High Performance
17043,32,8,2593.65,0,Average Performance
17044,25,12,11962.3,2,High Performance
17045,113,5,827.6800000000001,0,Average Performance
17046,157,5,1906.07,0,Average Performance
17047,85,6,2289.23,0,Average Performance
17048,118,7,2071.68,0,Average Performance
17049,3,19,9942.53,2,High Performance
17050,96,11,4648.59,0,Average Performance
17051,194,4,706.49,1,Low Performance
17052,28,1,399.09,0,Average Performance
17053,131,1,498.48,1,Low Performance
17054,28,5,1356.33,0,Average Performance
17055,446,1,232.85,1,Low Performance
17056,738,1,128.60000000000002,1,Low Performance
17057,596,1,288.79,1,Low Performance
17058,82,3,1179.89,0,Average Performance
17059,30,9,4864.57,0,Average Performance
17060,266,1,234.24,1,Low Performance
17061,74,11,5232.2300000000005,0,Average Performance
17062,314,6,884.71,1,Low Performance
17063,21,13,3638.53,2,High Performance
17064,59,3,855.45,0,Average Performance
17065,638,2,194.7,1,Low Performance
17066,726,1,228.34,1,Low Performance
17067,725,3,454.54,1,Low Performance
17068,12,47,8980.18,2,High Performance
17069,28,14,5517.2300000000005,2,High Performance
17070,114,2,437.42,0,Average Performance
17071,28,13,3793.71,2,High Performance
17072,625,1,273.35,1,Low Performance
17073,18,4,1444.84,0,Average Performance
17074,563,1,203.05,1,Low Performance
17075,18,10,2236.63,2,High Performance
17076,36,6,1242.75,0,Average Performance
17077,578,1,306.0,1,Low Performance
17078,36,2,375.86,0,Average Performance
17079,78,1,118.80000000000001,0,Average Performance
17080,22,7,957.53,0,Average Performance
17081,25,6,949.39,0,Average Performance
17082,33,6,4732.03,0,Average Performance
17083,109,9,4049.79,0,Average Performance
17084,35,3,5001.21,0,Average Performance
17085,123,28,7839.27,0,Average Performance
17086,7,6,2050.08,2,High Performance
17087,738,1,221.53,1,Low Performance
17088,28,4,1991.01,0,Average Performance
17089,386,1,128.45,1,Low Performance
17090,4,13,3080.1800000000003,2,High Performance
17091,3,19,7495.75,2,High Performance
17092,50,11,5511.41,0,Average Performance
17093,593,1,235.88,1,Low Performance
17094,322,2,402.20000000000005,1,Low Performance
17095,23,7,2572.25,0,Average Performance
17096,15,11,3697.93,2,High Performance
17097,2,9,1143.36,2,High Performance
17098,382,3,591.0699999999999,1,Low Performance
17099,533,1,582.17,1,Low Performance
17100,18,2,971.74,0,Average Performance
17101,10,7,2507.05,2,High Performance
17102,262,1,25.5,1,Low Performance
17103,722,1,424.3,1,Low Performance
17104,424,1,474.03,1,Low Performance
17105,159,2,665.78,1,Low Performance
17106,389,1,481.58,1,Low Performance
17107,33,10,16052.72,2,High Performance
17108,664,1,174.95,1,Low Performance
17109,29,8,1291.71,0,Average Performance
17110,165,3,499.9,1,Low Performance
17111,47,2,459.58,0,Average Performance
17112,503,1,197.57,1,Low Performance
17113,574,6,2305.59,1,Low Performance
17114,6,8,801.12,2,High Performance
17115,8,7,2761.4900000000002,2,High Performance
17116,648,1,389.78,1,Low Performance
17117,288,1,116.19999999999999,1,Low Performance
17118,318,1,157.02,1,Low Performance
17119,3,2,606.91,2,High Performance
17120,233,1,307.46,1,Low Performance
17121,403,1,314.74,1,Low Performance
17122,119,4,570.5,0,Average Performance
17123,162,3,966.67,1,Low Performance
17124,185,1,294.24,1,Low Performance
17125,50,1,230.5,0,Average Performance
17126,152,9,2008.93,0,Average Performance
17127,429,5,1155.0300000000002,1,Low Performance
17128,335,1,157.09,1,Low Performance
17129,520,1,31.85,1,Low Performance
17131,5,5,2463.17,2,High Performance
17132,452,2,1220.9099999999999,1,Low Performance
17133,16,12,14622.33,2,High Performance
17134,107,3,625.3,0,Average Performance
17135,16,10,1716.3799999999999,2,High Performance
17136,662,1,231.68,1,Low Performance
17137,416,6,1099.81,1,Low Performance
17138,276,7,4417.27,1,Low Performance
17139,16,25,19566.76,2,High Performance
17140,247,1,454.12,1,Low Performance
17141,418,4,727.58,1,Low Performance
17142,239,4,1275.25,1,Low Performance
17143,417,2,880.97,1,Low Performance
17144,1,2,984.57,2,High Performance
17145,513,4,3120.91,1,Low Performance
17146,106,13,5852.64,0,Average Performance
17147,23,9,3199.95,2,High Performance
17148,52,1,124.88,0,Average Performance
17149,451,1,143.10000000000002,1,Low Performance
17150,377,6,1357.95,1,Low Performance
17151,735,1,231.90000000000003,1,Low Performance
17152,195,4,2016.5,1,Low Performance
17153,24,1,213.78,0,Average Performance
17154,75,1,329.34,0,Average Performance
17155,18,7,892.46,0,Average Performance
17156,492,1,591.87,1,Low Performance
17157,8,19,5151.9,2,High Performance
17158,32,5,1980.0,0,Average Performance
17159,22,5,2099.59,0,Average Performance
17160,31,17,10209.16,2,High Performance
17161,444,1,856.01,1,Low Performance
17162,29,10,1715.46,0,Average Performance
17163,22,4,699.78,0,Average Performance
17164,33,7,2467.35,0,Average Performance
17165,284,6,1794.32,1,Low Performance
17166,39,2,206.34,0,Average Performance
17167,380,3,867.11,1,Low Performance
17168,499,1,400.2,1,Low Performance
17169,58,3,1156.73,0,Average Performance
17170,374,2,178.68,1,Low Performance
17171,289,2,384.59,1,Low Performance
17172,79,3,956.5699999999999,0,Average Performance
17173,5,8,3766.6,2,High Performance
17174,218,1,59.9,1,Low Performance
17175,44,4,1443.69,0,Average Performance
17176,202,3,902.3199999999999,1,Low Performance
17177,505,1,119.5,1,Low Performance
17178,731,1,432.96,1,Low Performance
17179,178,6,1507.26,1,Low Performance
17180,56,11,2236.77,0,Average Performance
17181,57,3,309.85,0,Average Performance
17182,423,2,321.3,1,Low Performance
17183,8,6,3347.31,2,High Performance
17184,569,2,198.41000000000003,1,Low Performance
17185,592,3,229.46,1,Low Performance
17186,47,2,144.0,0,Average Performance
17187,227,2,467.71,1,Low Performance
17188,11,13,4592.93,2,High Performance
17189,106,5,953.63,0,Average Performance
17190,59,7,1724.73,0,Average Performance
17191,28,15,4310.34,2,High Performance
17192,536,1,75.28,1,Low Performance
17193,36,9,2310.04,0,Average Performance
17194,361,2,776.66,1,Low Performance
17195,655,1,562.98,1,Low Performance
17196,428,1,327.75,1,Low Performance
17197,30,1,1013.01,0,Average Performance
17198,24,3,692.22,0,Average Performance
17199,582,1,135.04000000000002,1,Low Performance
17200,387,4,356.71,1,Low Performance
17201,54,4,1132.6,0,Average Performance
17202,421,1,160.65,1,Low Performance
17203,36,10,5564.09,0,Average Performance
17204,175,9,5504.6900000000005,0,Average Performance
17205,54,3,999.35,0,Average Performance
17206,53,1,204.24,0,Average Performance
17207,652,1,291.77,1,Low Performance
17208,396,1,111.15,1,Low Performance
17209,649,3,595.7,1,Low Performance
17210,393,1,251.72,1,Low Performance
17211,27,13,3773.35,2,High Performance
17212,253,3,794.41,1,Low Performance
17213,40,13,4869.400000000001,0,Average Performance
17214,60,6,1059.1200000000001,0,Average Performance
17215,464,1,186.15,1,Low Performance
17216,554,1,63.6,1,Low Performance
17217,234,2,210.1,1,Low Performance
17218,4,18,3889.39,2,High Performance
17219,32,2,259.13,0,Average Performance
17220,24,21,4451.41,2,High Performance
17221,7,5,976.62,2,High Performance
17222,65,6,1563.6100000000001,0,Average Performance
17223,310,3,523.04,1,Low Performance
17224,501,1,100.86,1,Low Performance
17225,582,1,131.15,1,Low Performance
17226,309,3,895.47,1,Low Performance
17227,19,12,1878.93,2,High Performance
17228,16,13,2820.03,2,High Performance
17229,96,2,318.76,0,Average Performance
17230,264,18,9388.49,0,Average Performance
17231,12,25,7064.8,2,High Performance
17232,3,2,417.77,2,High Performance
17233,35,3,560.86,0,Average Performance
17234,183,1,149.89000000000001,1,Low Performance
17235,25,8,1562.98,0,Average Performance
17236,13,12,1929.26,2,High Performance
17237,11,4,994.13,2,High Performance
17238,3,32,7331.17,2,High Performance
17239,313,4,1189.45,1,Low Performance
17240,596,1,130.6,1,Low Performance
17241,385,12,2736.64,1,Low Performance
17242,108,5,2889.28,0,Average Performance
17243,1,69,20184.68,2,High Performance
17244,53,5,1826.04,0,Average Performance
17245,205,2,371.63,1,Low Performance
17246,547,2,38.92,1,Low Performance
17247,15,1,280.09000000000003,0,Average Performance
17248,120,2,500.54,0,Average Performance
17249,429,1,68.03,1,Low Performance
17250,4,2,381.97,2,High Performance
17251,363,3,798.98,1,Low Performance
17252,117,2,348.91,1,Low Performance
17253,18,1,178.26,0,Average Performance
17254,5,3,469.48,2,High Performance
17255,41,4,781.7,0,Average Performance
17256,107,5,498.93,0,Average Performance
17257,436,2,189.78,1,Low Performance
17258,397,2,417.3,1,Low Performance
17259,148,6,1452.39,0,Average Performance
17260,411,1,120.95,1,Low Performance
17261,510,1,221.59,1,Low Performance
17262,52,11,2488.76,0,Average Performance
17263,208,1,63.440000000000005,1,Low Performance
17264,424,1,268.28,1,Low Performance
17265,139,2,550.01,1,Low Performance
17266,2,5,501.71999999999997,2,High Performance
17267,127,2,317.2,1,Low Performance
17268,108,11,1733.8899999999999,0,Average Performance
17269,386,1,491.81,1,Low Performance
17270,469,2,601.4499999999999,1,Low Performance
17271,736,1,204.3,1,Low Performance
17272,42,4,2148.63,0,Average Performance
17273,424,1,141.12,1,Low Performance
17274,35,2,573.22,0,Average Performance
17275,383,1,114.1,1,Low Performance
17276,402,1,501.24,1,Low Performance
17277,228,2,1065.3500000000001,1,Low Performance
17278,241,2,271.24,1,Low Performance
17279,58,1,187.82999999999998,0,Average Performance
17280,438,1,118.85999999999999,1,Low Performance
17281,374,6,797.8499999999999,1,Low Performance
17282,130,5,2308.54,0,Average Performance
17283,379,1,188.46,1,Low Performance
17284,60,7,2558.6,0,Average Performance
17285,628,2,400.44,1,Low Performance
17286,22,3,389.18,0,Average Performance
17287,26,21,3826.86,2,High Performance
17288,9,11,2468.43,2,High Performance
17289,32,9,2041.8,0,Average Performance
17290,4,8,1427.48,2,High Performance
17291,308,1,550.8000000000001,1,Low Performance
17292,472,2,271.75,1,Low Performance
17293,8,17,3750.63,2,High Performance
17294,669,2,467.78999999999996,1,Low Performance
17295,29,3,547.0,0,Average Performance
17296,730,1,338.13,1,Low Performance
17297,17,1,128.18,0,Average Performance
17298,101,5,938.36,0,Average Performance
17299,12,6,993.23,2,High Performance
17300,391,2,393.64,1,Low Performance
17301,21,2,294.39,0,Average Performance
17302,15,5,1135.63,0,Average Performance
17303,361,1,250.04,1,Low Performance
17304,534,1,111.5,1,Low Performance
17305,649,1,2135.46,1,Low Performance
17306,11,21,9782.35,2,High Performance
17307,395,11,3999.8900000000003,1,Low Performance
17308,393,2,4511.76,1,Low Performance
17309,95,3,320.39,0,Average Performance
17310,387,2,1025.1,1,Low Performance
17311,78,6,3566.56,0,Average Performance
17312,139,3,644.3,1,Low Performance
17313,31,1,2328.84,0,Average Performance
17314,25,17,4904.43,2,High Performance
17315,2,41,9559.5,2,High Performance
17316,420,1,124.45,1,Low Performance
17317,46,3,2600.34,0,Average Performance
17318,725,1,157.32999999999998,1,Low Performance
17319,669,1,29.1,1,Low Performance
17320,100,6,2444.85,0,Average Performance
17321,8,6,1665.21,2,High Performance
17322,376,5,922.59,1,Low Performance
17323,15,12,1547.64,2,High Performance
17324,18,12,2171.07,2,High Performance
17325,280,3,609.5699999999999,1,Low Performance
17326,408,2,312.35,1,Low Performance
17327,410,2,152.35,1,Low Performance
17328,673,1,104.7,1,Low Performance
17329,14,5,998.53,2,High Performance
17330,23,4,423.8,0,Average Performance
17331,124,1,175.2,1,Low Performance
17332,528,5,827.77,1,Low Performance
17333,86,1,494.25,0,Average Performance
17334,302,3,635.15,1,Low Performance
17335,384,2,497.04,1,Low Performance
17336,472,1,81.12,1,Low Performance
17337,151,4,1979.61,0,Average Performance
17338,17,17,11880.54,2,High Performance
17339,94,3,302.36,0,Average Performance
17340,30,18,19617.95,2,High Performance
17341,157,5,1272.21,0,Average Performance
17342,380,4,1227.54,1,Low Performance
17343,355,6,1259.94,1,Low Performance
17344,46,2,457.36,0,Average Performance
17345,15,10,1586.6299999999999,2,High Performance
17346,4,26,4991.41,2,High Performance
17347,86,1,228.96,0,Average Performance
17348,15,9,2430.99,2,High Performance
17349,179,5,772.41,1,Low Performance
17350,8,7,1893.7,2,High Performance
17351,36,12,1964.38,0,Average Performance
17352,696,1,36.25,1,Low Performance
17353,129,4,3242.0,0,Average Performance
17354,51,4,3133.96,0,Average Performance
17355,386,1,273.31,1,Low Performance
17356,312,5,946.47,1,Low Performance
17357,24,2,384.39,0,Average Performance
17358,303,5,861.01,1,Low Performance
17359,11,2,284.46,0,Average Performance
17360,17,6,1200.51,0,Average Performance
17361,49,5,871.79,0,Average Performance
17362,239,7,1024.04,1,Low Performance
17363,395,3,920.46,1,Low Performance
17364,1,28,11972.92,2,High Performance
17365,13,15,8179.45,2,High Performance
17366,432,2,1077.24,1,Low Performance
17367,238,1,167.55,1,Low Performance
17368,23,14,2758.29,2,High Performance
17369,456,1,979.1999999999999,1,Low Performance
17370,73,4,446.18,0,Average Performance
17371,17,6,651.37,0,Average Performance
17372,41,27,4316.46,2,High Performance
17373,40,7,1167.5,0,Average Performance
17374,219,3,727.11,1,Low Performance
17375,199,4,660.55,1,Low Performance
17376,71,4,453.64,0,Average Performance
17377,24,78,17639.23,2,High Performance
17378,374,1,10.95,1,Low Performance
17379,11,1,389.71999999999997,0,Average Performance
17380,434,3,645.0,1,Low Performance
17381,9,38,36398.65,2,High Performance
17382,65,8,902.28,0,Average Performance
17383,4,2,304.09,2,High Performance
17384,19,3,507.55,0,Average Performance
17385,15,1,256.11,0,Average Performance
17386,8,7,2812.77,2,High Performance
17387,20,2,746.81,0,Average Performance
17388,78,11,2675.37,0,Average Performance
17389,1,61,57215.33,2,High Performance
17390,421,1,149.3,1,Low Performance
17391,164,2,508.8,1,Low Performance
17392,307,3,579.92,1,Low Performance
17393,411,2,381.15,1,Low Performance
17394,219,1,203.86999999999998,1,Low Performance
17395,508,1,97.5,1,Low Performance
17396,39,13,8391.6,2,High Performance
17397,22,3,1198.28,0,Average Performance
17398,115,3,653.38,0,Average Performance
17400,126,8,4623.28,0,Average Performance
17401,541,1,114.85,1,Low Performance
17402,5,22,4600.5599999999995,2,High Performance
17403,36,2,382.87,0,Average Performance
17404,4,21,47638.12,2,High Performance
17405,1,3,1031.41,2,High Performance
17406,333,13,4186.95,1,Low Performance
17407,412,1,552.9,1,Low Performance
17408,163,3,316.09000000000003,1,Low Performance
17409,185,10,7793.51,0,Average Performance
17410,16,5,1214.72,0,Average Performance
17411,12,5,1425.38,2,High Performance
17412,3,16,4220.22,2,High Performance
17413,405,2,560.14,1,Low Performance
17414,44,6,2249.52,0,Average Performance
17415,80,1,507.84,0,Average Performance
17416,30,22,17298.45,2,High Performance
17417,549,1,164.18,1,Low Performance
17418,42,3,670.0600000000001,0,Average Performance
17419,11,18,6126.25,2,High Performance
17420,50,6,953.58,0,Average Performance
17421,386,3,1059.41,1,Low Performance
17422,16,11,3594.76,2,High Performance
17423,46,3,1118.95,0,Average Performance
17425,19,2,759.17,0,Average Performance
17426,8,13,8077.77,2,High Performance
17427,72,1,100.8,0,Average Performance
17428,1,45,31466.760000000002,2,High Performance
17429,128,5,1357.46,0,Average Performance
17430,33,4,622.57,0,Average Performance
17431,313,1,403.3,1,Low Performance
17432,18,9,1728.99,2,High Performance
17433,88,2,569.96,0,Average Performance
17434,2,7,2373.82,2,High Performance
17435,411,1,331.35,1,Low Performance
17436,2,5,534.06,2,High Performance
17437,530,1,369.68,1,Low Performance
17438,254,5,1422.77,1,Low Performance
17439,656,1,325.74,1,Low Performance
17440,157,4,323.58,1,Low Performance
17441,732,1,293.35,1,Low Performance
17442,37,15,4620.3,2,High Performance
17443,220,1,534.24,1,Low Performance
17444,152,2,2389.1,1,Low Performance
17446,177,2,120.9,1,Low Performance
17447,40,2,541.53,0,Average Performance
17448,529,41,14448.67,1,Low Performance
17449,2,13,4865.15,2,High Performance
17450,8,51,244784.25,2,High Performance
17451,1,7,1721.4,2,High Performance
17453,18,2,486.71999999999997,0,Average Performance
17454,192,10,1547.94,0,Average Performance
17455,204,1,131.7,1,Low Performance
17456,365,2,975.5600000000001,1,Low Performance
17457,127,14,5984.8099999999995,0,Average Performance
17458,15,2,529.58,0,Average Performance
17459,43,2,657.3,0,Average Performance
17460,94,16,2157.9700000000003,0,Average Performance
17461,23,3,735.82,0,Average Performance
17462,60,2,675.69,0,Average Performance
17463,16,7,2535.26,2,High Performance
17464,158,3,907.14,1,Low Performance
17465,426,7,2542.79,1,Low Performance
17466,10,2,763.28,0,Average Performance
17467,395,1,102.6,1,Low Performance
17468,10,3,194.8,0,Average Performance
17469,16,17,5051.25,2,High Performance
17470,45,11,2626.47,0,Average Performance
17471,475,1,321.65000000000003,1,Low Performance
17472,191,4,922.35,1,Low Performance
17473,409,2,607.0,1,Low Performance
17474,600,1,1047.0,1,Low Performance
17475,79,1,194.37,0,Average Performance
17476,396,2,489.86,1,Low Performance
17477,613,2,1144.3,1,Low Performance
17478,408,2,1272.8,1,Low Performance
17479,633,1,389.26000000000005,1,Low Performance
17480,78,2,882.23,0,Average Performance
17481,4,4,1255.59,2,High Performance
17482,487,2,775.64,1,Low Performance
17483,65,4,591.73,0,Average Performance
17484,576,2,209.57,1,Low Performance
17486,261,1,396.87,1,Low Performance
17487,728,1,160.55,1,Low Performance
17488,641,1,336.5,1,Low Performance
17489,59,2,376.64,0,Average Performance
17490,1,9,2750.5,2,High Performance
17491,1,17,5653.67,2,High Performance
17492,248,3,1122.42,1,Low Performance
17493,385,1,100.91000000000001,1,Low Performance
17494,502,1,54.699999999999996,1,Low Performance
17495,8,3,806.72,2,High Performance
17496,359,4,1412.89,1,Low Performance
